"","nearest_chp","dist_nearest_chp"
"1035",167,0.0570859000000041
"1036",165,0.0614217999999944
"1037",101,0.265002899999999
"1038",166,0.358826700000002
"1039",33,0.0359993999999979
"1040",167,0.0665359000000052
"1041",165,0.0475272000000011
"1042",166,0.320564700000002
"1043",34,0.025306300000004
"1044",101,0.265002899999999
"1045",167,0.0570859000000041
"1046",6,0.155292699999997
"1047",33,0.0359993999999979
"1048",33,0.0466073999999992
"1049",101,0.265002899999999
"1050",6,0.155292699999997
"1051",165,0.0658612000000076
"1052",104,0.212928499999997
"1053",165,0.0658612000000076
"1054",165,0.0658612000000076
"1055",35,0.0295153000000035
"1056",165,0.0658612000000076
"1057",166,0.0567947000000011
"1058",34,0.025306300000004
"1059",34,0.025306300000004
"1060",166,0.227967700000004
"1061",167,0.0570859000000041
"1062",167,0.0570859000000041
"1063",166,0.125653700000001
"1064",165,0.0658612000000076
"1065",165,0.0658612000000076
"1066",168,0.111324599999996
"1067",168,0.111324599999996
"1068",166,0.159861700000004
"1069",32,0.270222899999997
"1070",167,0.0665359000000052
"1071",40,0.0354284000000042
"1072",166,0.358826700000002
"1073",165,0.0658612000000076
"1074",166,0.251764700000006
"1075",134,0.019023599999997
"1076",32,0.0207118999999949
"1077",166,0.184526700000006
"1078",134,0.019023599999997
"1079",104,0.326909499999999
"1080",166,0.1316457
"1081",166,0.100792700000003
"1082",167,0.0570859000000041
"1083",101,0.235098900000004
"1084",167,0.0570859000000041
"1085",165,0.0658612000000076
"1086",34,0.0261813000000011
"1087",167,0.0665359000000052
"1088",35,0.0506263000000047
"1089",35,0.0506263000000047
"1090",110,0.146180700000002
"1091",101,0.235098900000004
"1092",33,0.0466073999999992
"1093",33,0.0466073999999992
"1094",165,0.0475272000000011
"1095",166,0.358826700000002
"1096",33,0.0466073999999992
"1097",33,0.0359993999999979
"1098",101,0.265002899999999
"1099",165,0.0658612000000076
"1100",166,0.1316457
"1101",166,0.129330700000004
"1102",33,0.0466073999999992
"1103",167,0.0570859000000041
"1104",166,0.407876700000003
"1105",166,0.407876700000003
"1106",165,0.0658612000000076
"1107",166,0.358826700000002
"1108",165,0.0658612000000076
"1109",166,0.358826700000002
"1110",33,0.0466073999999992
"1111",32,0.0207118999999949
"1112",34,0.0261813000000011
"1113",32,0.0207118999999949
"1114",33,0.0359993999999979
"1115",33,0.0359993999999979
"1116",33,0.0359993999999979
"1117",166,0.251764700000006
"1118",33,0.0359993999999979
"1119",167,0.0908469000000025
"1120",165,0.0658612000000076
"1121",165,0.0658612000000076
"1122",166,0.358826700000002
"1123",165,0.0658612000000076
"1124",166,0.227967700000004
"1125",32,0.0207118999999949
"1126",166,0.100792700000003
"1127",165,0.0658612000000076
"1128",166,0.1316457
"1129",166,0.184526700000006
"1130",166,0.125653700000001
"1131",166,0.184526700000006
"1132",166,0.358826700000002
"1133",166,0.1316457
"1134",32,0.0207118999999949
"1135",167,0.0570859000000041
"1136",167,0.0570859000000041
"1137",166,0.0925316999999986
"1138",166,0.0567947000000011
"1139",166,0.0925316999999986
"1140",165,0.0658612000000076
"1141",166,0.100792700000003
"1142",165,0.0658612000000076
"1143",33,0.0466073999999992
"1144",165,0.0658612000000076
"1145",166,0.100792700000003
"1146",165,0.0658612000000076
"1147",20,0.0505424000000012
"1148",165,0.0658612000000076
"1149",101,0.265002899999999
"1150",101,0.267537900000008
"1151",165,0.0658612000000076
"1152",166,0.251764700000006
"1153",101,0.1973719
"1154",118,0.0313036000000011
"1155",165,0.0658612000000076
"1156",166,0.251764700000006
"1157",101,0.267537900000008
"1158",165,0.0658612000000076
"1159",91,0.0518346999999935
"1160",165,0.0658612000000076
"1161",167,0.0665359000000052
"1162",165,0.0658612000000076
"1163",165,0.0658612000000076
"1164",167,0.0570859000000041
"1165",32,0.0207118999999949
"1166",166,0.1316457
"1167",166,0.358826700000002
"1168",166,0.358826700000002
"1169",166,0.231415699999999
"1170",101,0.267537900000008
"1171",101,0.235098900000004
"1172",166,0.231415699999999
"1173",166,0.1316457
"1174",167,0.0570859000000041
"1175",166,0.358826700000002
"1176",166,0.251764700000006
"1177",167,0.0665359000000052
"1178",167,0.0570859000000041
"1179",166,0.251764700000006
"1180",165,0.0658612000000076
"1181",33,0.0359993999999979
"1182",165,0.0658612000000076
"1183",33,0.0466073999999992
"1184",167,0.0570859000000041
"1185",33,0.0466073999999992
"1186",101,0.235098900000004
"1187",166,0.358826700000002
"1188",101,0.0942647000000036
"1189",32,0.0207118999999949
"1190",166,0.231415699999999
"1191",32,0.0207118999999949
"1192",33,0.0466073999999992
"1193",167,0.0665359000000052
"1194",33,0.066867399999996
"1195",165,0.0658612000000076
"1196",32,0.0207118999999949
"1197",32,0.0207118999999949
"1198",32,0.0207118999999949
"1199",33,0.0359993999999979
"1200",165,0.0658612000000076
"1201",33,0.0466073999999992
"1202",166,0.100792700000003
"1203",35,0.0295153000000035
"1204",165,0.0658612000000076
"1205",35,0.0295153000000035
"1206",165,0.0658612000000076
"1207",32,0.0207118999999949
"1208",33,0.0466073999999992
"1209",104,0.326909499999999
"1210",165,0.0658612000000076
"1211",167,0.0570859000000041
"1212",32,0.0927228999999983
"1213",6,0.0330399000000057
"1214",33,0.0359993999999979
"1215",165,0.0658612000000076
"1216",165,0.0658612000000076
"1217",33,0.0359993999999979
"1218",33,0.0359993999999979
"1219",33,0.0466073999999992
"1220",33,0.0359993999999979
"1221",33,0.0359993999999979
"1222",166,0.100866700000001
"1223",165,0.0658612000000076
"1224",165,0.0658612000000076
"1225",101,0.235098900000004
"1226",6,0.155292699999997
"1227",167,0.0570859000000041
"1228",165,0.0702082000000033
"1229",167,0.0570859000000041
"1230",167,0.0570859000000041
"1231",6,0.155292699999997
"1232",101,0.265002899999999
"1233",91,0.0518346999999935
"1234",34,0.0261813000000011
"1235",167,0.0570859000000041
"1236",6,0.155292699999997
"1237",6,0.194025699999997
"1238",167,0.0570859000000041
"1239",132,0.233214699999998
"1240",101,0.267537900000008
"1241",101,0.267537900000008
"1242",20,0.0505424000000012
"1243",167,0.0908469000000025
"1244",167,0.0570859000000041
"1245",101,0.265002899999999
"1246",101,0.264243900000004
"1247",35,0.0295153000000035
"1248",165,0.0614217999999944
"1249",101,0.265002899999999
"1250",101,0.265002899999999
"1251",101,0.265002899999999
"1252",32,0.0207118999999949
"1253",101,0.265002899999999
"1254",167,0.0570859000000041
"1255",165,0.0236732000000046
"1256",101,0.265002899999999
"1257",165,0.0475272000000011
"1258",166,0.358826700000002
"1259",166,0.100792700000003
"1260",33,0.066867399999996
"1261",165,0.0658612000000076
"1262",166,0.100792700000003
"1263",166,0.100792700000003
"1264",166,0.100792700000003
"1265",165,0.0658612000000076
"1266",165,0.0658612000000076
"1267",166,0.100792700000003
"1268",33,0.0466073999999992
"1269",165,0.0658612000000076
"1270",165,0.0658612000000076
"1271",165,0.0658612000000076
"1272",35,0.0295153000000035
"1273",91,0.0518346999999935
"1274",101,0.265002899999999
"1275",166,0.100792700000003
"1276",33,0.0466073999999992
"1277",166,0.251764700000006
"1278",101,0.265002899999999
"1279",33,0.0466073999999992
"1280",166,0.320564700000002
"1281",166,0.358826700000002
"1282",166,0.125653700000001
"1283",6,0.0330399000000057
"1284",101,0.265002899999999
"1285",166,0.125653700000001
"1286",101,0.265002899999999
"1287",166,0.100792700000003
"1288",166,0.251764700000006
"1289",166,0.251764700000006
"1290",167,0.0570859000000041
"1291",166,0.100866700000001
"1292",166,0.251764700000006
"1293",166,0.251764700000006
"1294",101,0.267537900000008
"1295",166,0.0567947000000011
"1296",101,0.265002899999999
"1297",101,0.235098900000004
"1298",166,0.0567947000000011
"1299",6,0.155292699999997
"1300",110,0.146180700000002
"1301",35,0.0295153000000035
"1302",32,0.0207118999999949
"1303",166,0.271199700000004
"1304",166,0.0598196999999985
"1305",33,0.0359993999999979
"1306",167,0.0570859000000041
"1307",166,0.358826700000002
"1308",166,0.100792700000003
"1309",34,0.025306300000004
"1310",166,0.227967700000004
"1311",166,0.358826700000002
"1312",101,0.265002899999999
"1313",166,0.100792700000003
"1314",166,0.184526700000006
"1315",32,0.0207118999999949
"1316",165,0.053640799999993
"1317",110,0.222563700000002
"1318",101,0.265002899999999
"1319",34,0.025306300000004
"1320",166,0.251764700000006
"1321",165,0.053640799999993
"1322",167,0.0665359000000052
"1323",167,0.0570859000000041
"1324",166,0.0567947000000011
"1325",32,0.0207118999999949
"1326",32,0.0207118999999949
"1327",32,0.0207118999999949
"1328",33,0.0466073999999992
"1329",167,0.0570859000000041
"1330",101,0.265002899999999
"1331",32,0.0207118999999949
"1332",167,0.0570859000000041
"1333",166,0.251764700000006
"1334",165,0.0658612000000076
"1335",32,0.0207118999999949
"1336",101,0.265002899999999
"1337",166,0.1316457
"1338",166,0.227967700000004
"1339",33,0.0359993999999979
"1340",166,0.100792700000003
"1341",166,0.100792700000003
"1342",32,0.0207118999999949
"1343",166,0.358826700000002
"1344",166,0.231142700000003
"1345",166,0.0567947000000011
"1346",166,0.305029700000002
"1347",166,0.100792700000003
"1348",32,0.0207118999999949
"1349",99,0.0156246999999965
"1350",166,0.0925316999999986
"1351",165,0.0658612000000076
"1352",32,0.0207118999999949
"1353",33,0.0466073999999992
"1354",166,0.358826700000002
"1355",166,0.251764700000006
"1356",166,0.227967700000004
"1357",33,0.0466073999999992
"1358",165,0.0658612000000076
"1359",167,0.0665359000000052
"1360",33,0.0359993999999979
"1361",166,0.100792700000003
"1362",167,0.0570859000000041
"1363",32,0.0207118999999949
"1364",166,0.358826700000002
"1365",166,0.100792700000003
"1366",166,0.125653700000001
"1367",165,0.0658612000000076
"1368",166,0.100792700000003
"1369",166,0.251764700000006
"1370",166,0.100792700000003
"1371",166,0.1316457
"1372",166,0.0567947000000011
"1373",166,0.251764700000006
"1374",166,0.0567947000000011
"1375",166,0.251764700000006
"1376",91,0.0518346999999935
"1377",102,0.0885153999999986
"1378",166,0.0567947000000011
"1379",166,0.100792700000003
"1380",166,0.100792700000003
"1381",165,0.0658612000000076
"1382",166,0.251764700000006
"1383",32,0.0207118999999949
"1384",32,0.0207118999999949
"1385",165,0.0658612000000076
"1386",33,0.0359993999999979
"1387",32,0.0207118999999949
"1388",165,0.0807222000000003
"1389",165,0.0658612000000076
"1390",101,0.235098900000004
"1391",165,0.0658612000000076
"1392",33,0.0359993999999979
"1393",35,0.0295153000000035
"1394",167,0.0665359000000052
"1395",165,0.0658612000000076
"1396",33,0.0466073999999992
"1397",165,0.0658612000000076
"1398",99,0.0665973000000015
"1399",166,0.320564700000002
"1400",166,0.358826700000002
"1401",166,0.358826700000002
"1402",134,0.019023599999997
"1403",166,0.358826700000002
"1404",10,0.134624699999996
"1405",101,0.235098900000004
"1406",166,0.358826700000002
"1407",166,0.0587337000000083
"1408",166,0.358826700000002
"1409",165,0.0658612000000076
"1410",166,0.0567947000000011
"1411",166,0.358826700000002
"1412",33,0.0466073999999992
"1413",166,0.0925316999999986
"1414",167,0.0570859000000041
"1415",165,0.0658612000000076
"1416",165,0.0658612000000076
"1417",167,0.0665359000000052
"1418",165,0.0658612000000076
"1419",165,0.0658612000000076
"1420",165,0.0658612000000076
"1421",33,0.0466073999999992
"1422",33,0.0466073999999992
"1423",33,0.0466073999999992
"1424",166,0.100792700000003
"1425",166,0.100792700000003
"1426",33,0.0466073999999992
"1427",33,0.0466073999999992
"1428",35,0.0295153000000035
"1429",165,0.0658612000000076
"1430",33,0.066867399999996
"1431",166,0.125653700000001
"1432",33,0.066867399999996
"1433",166,0.251764700000006
"1434",134,0.019023599999997
"1435",6,0.155292699999997
"1436",134,0.019023599999997
"1437",33,0.0359993999999979
"1438",165,0.0658612000000076
"1439",166,0.251764700000006
"1440",33,0.0466073999999992
"1441",166,0.100792700000003
"1442",35,0.0295153000000035
"1443",32,0.270222899999997
"1444",166,0.2528197
"1445",165,0.0702082000000033
"1446",165,0.0658612000000076
"1447",166,0.251764700000006
"1448",166,0.0567947000000011
"1449",166,0.251764700000006
"1450",166,0.0567947000000011
"1451",33,0.0466073999999992
"1452",165,0.0658612000000076
"1453",165,0.0236732000000046
"1454",166,0.358826700000002
"1455",101,0.235098900000004
"1456",33,0.0466073999999992
"1457",167,0.0665359000000052
"1458",166,0.407876700000003
"1459",33,0.066867399999996
"1460",35,0.0295153000000035
"1461",166,0.100792700000003
"1462",32,0.0207118999999949
"1463",34,0.025306300000004
"1464",33,0.0359993999999979
"1465",32,0.0207118999999949
"1466",32,0.0207118999999949
"1467",166,0.358826700000002
"1468",166,0.358826700000002
"1469",33,0.0466073999999992
"1470",166,0.227967700000004
"1471",166,0.251764700000006
"1472",166,0.362038700000006
"1473",166,0.256615700000005
"1474",166,0.184526700000006
"1475",166,0.251764700000006
"1476",35,0.0295153000000035
"1477",165,0.0658612000000076
"1478",165,0.0658612000000076
"1479",165,0.0658612000000076
"1480",33,0.0359993999999979
"1481",166,0.320564700000002
"1482",166,0.0567947000000011
"1483",166,0.100792700000003
"1484",165,0.0658612000000076
"1485",165,0.0658612000000076
"1486",33,0.0466073999999992
"1487",166,0.184526700000006
"1488",166,0.184526700000006
"1489",33,0.0359993999999979
"1490",33,0.0466073999999992
"1491",166,0.231415699999999
"1492",165,0.0658612000000076
"1493",167,0.0570859000000041
"1494",101,0.0734317000000004
"1495",101,0.265002899999999
"1496",166,0.125653700000001
"1497",6,0.0330399000000057
"1498",102,0.0204044000000039
"1499",167,0.0570859000000041
"1500",166,0.1316457
"1501",166,0.358826700000002
"1502",33,0.0466073999999992
"1503",166,0.251764700000006
"1504",165,0.0658612000000076
"1505",167,0.0665359000000052
"1506",166,0.358826700000002
"1507",33,0.0466073999999992
"1508",101,0.265002899999999
"1509",33,0.0359993999999979
"1510",166,0.184526700000006
"1511",34,0.0325673000000037
"1512",166,0.358826700000002
"1513",166,0.100792700000003
"1514",166,0.100792700000003
"1515",35,0.0295153000000035
"1516",35,0.0295153000000035
"1517",166,0.251764700000006
"1518",166,0.100792700000003
"1519",165,0.0658612000000076
"1520",166,0.358826700000002
"1521",33,0.066867399999996
"1522",166,0.358826700000002
"1523",166,0.100792700000003
"1524",166,0.100792700000003
"1525",33,0.066867399999996
"1526",166,0.1316457
"1527",165,0.0236732000000046
"1528",166,0.358826700000002
"1529",166,0.251764700000006
"1530",33,0.066867399999996
"1531",166,0.100792700000003
"1532",166,0.358826700000002
"1533",33,0.0359993999999979
"1534",166,0.100792700000003
"1535",166,0.100792700000003
"1536",166,0.100792700000003
"1537",166,0.100792700000003
"1538",35,0.0295153000000035
"1539",33,0.0466073999999992
"1540",165,0.0658612000000076
"1541",165,0.0658612000000076
"1542",32,0.0207118999999949
"1543",33,0.0359993999999979
"1544",33,0.0359993999999979
"1545",165,0.0658612000000076
"1546",166,0.100792700000003
"1547",165,0.0807222000000003
"1548",166,0.100792700000003
"1549",166,0.100792700000003
"1550",166,0.100792700000003
"1551",165,0.0658612000000076
"1552",166,0.100792700000003
"1553",35,0.0295153000000035
"1554",165,0.0658612000000076
"1555",166,0.100792700000003
"1556",166,0.0567947000000011
"1557",166,0.100792700000003
"1558",166,0.1316457
"1559",165,0.0658612000000076
"1560",165,0.0807222000000003
"1561",166,0.100792700000003
"1562",165,0.0658612000000076
"1563",166,0.100792700000003
"1564",166,0.1316457
"1565",33,0.0466073999999992
"1566",33,0.0466073999999992
"1567",35,0.0295153000000035
"1568",165,0.0236732000000046
"1569",166,0.251764700000006
"1570",166,0.100792700000003
"1571",166,0.100792700000003
"1572",166,0.100792700000003
"1573",165,0.0658612000000076
"1574",165,0.0658612000000076
"1575",165,0.0658612000000076
"1576",165,0.0658612000000076
"1577",166,0.100792700000003
"1578",166,0.100792700000003
"1579",166,0.100792700000003
"1580",166,0.251764700000006
"1581",35,0.0295153000000035
"1582",166,0.100792700000003
"1583",35,0.0295153000000035
"1584",166,0.358826700000002
"1585",166,0.104875700000004
"1586",33,0.0359993999999979
"1587",33,0.0359993999999979
"1588",166,0.100792700000003
"1589",33,0.066867399999996
"1590",166,0.100792700000003
"1591",33,0.0466073999999992
"1592",33,0.0359993999999979
"1593",166,0.231415699999999
"1594",166,0.100792700000003
"1595",33,0.0359993999999979
"1596",165,0.0658612000000076
"1597",165,0.0658612000000076
"1598",166,0.231415699999999
"1599",166,0.231415699999999
"1600",35,0.0506263000000047
"1601",166,0.100792700000003
"1602",166,0.231415699999999
"1603",166,0.251764700000006
"1604",165,0.0658612000000076
"1605",166,0.358826700000002
"1606",166,0.251764700000006
"1607",33,0.066867399999996
"1608",35,0.0506263000000047
"1609",165,0.0658612000000076
"1610",165,0.0658612000000076
"1611",32,0.270222899999997
"1612",165,0.0658612000000076
"1613",35,0.0506263000000047
"1614",165,0.0807222000000003
"1615",166,0.0183866999999971
"1616",165,0.0658612000000076
"1617",166,0.358826700000002
"1618",33,0.0359993999999979
"1619",166,0.100792700000003
"1620",166,0.358826700000002
"1621",166,0.0567947000000011
"1622",166,0.100792700000003
"1623",33,0.0359993999999979
"1624",166,0.100792700000003
"1625",166,0.251764700000006
"1626",166,0.231415699999999
"1627",166,0.231415699999999
"1628",165,0.0658612000000076
"1629",166,0.100792700000003
"1630",166,0.100792700000003
"1631",166,0.2528197
"1632",32,0.0207118999999949
"1633",166,0.358826700000002
"1634",166,0.231415699999999
"1635",101,0.235098900000004
"1636",32,0.0207118999999949
"1637",166,0.227967700000004
"1638",165,0.0658612000000076
"1639",33,0.066867399999996
"1640",166,0.0925316999999986
"1641",33,0.0359993999999979
"1642",166,0.159861700000004
"1643",166,0.0925316999999986
"1644",166,0.125653700000001
"1645",33,0.0466073999999992
"1646",165,0.0614217999999944
"1647",165,0.0614217999999944
"1648",35,0.0295153000000035
"1649",166,0.251764700000006
"1650",167,0.0940449000000072
"1651",166,0.407876700000003
"1652",100,0.100698099999995
"1653",32,0.270222899999997
"1654",139,0.0156563000000034
"1655",33,0.0359993999999979
"1656",166,0.358826700000002
"1657",35,0.0295153000000035
"1658",165,0.0658612000000076
"1659",165,0.0658612000000076
"1660",165,0.0658612000000076
"1661",165,0.0658612000000076
"1662",35,0.0295153000000035
"1663",166,0.358826700000002
"1664",166,0.358826700000002
"1665",165,0.0658612000000076
"1666",167,0.0570859000000041
"1667",166,0.251764700000006
"1668",166,0.358826700000002
"1669",166,0.1316457
"1670",32,0.0207118999999949
"1671",166,0.1316457
"1672",165,0.0658612000000076
"1673",167,0.0583970999999934
"1674",165,0.0475272000000011
"1675",166,0.251764700000006
"1676",165,0.0658612000000076
"1677",166,0.251764700000006
"1678",166,0.0567947000000011
"1679",165,0.0658612000000076
"1680",100,0.176357100000001
"1681",166,0.227967700000004
"1682",166,0.125653700000001
"1683",33,0.0359993999999979
"1684",166,0.100866700000001
"1685",166,0.100866700000001
"1686",166,0.1316457
"1687",33,0.0466073999999992
"1688",32,0.0207118999999949
"1689",32,0.0207118999999949
"1690",166,0.0587337000000083
"1691",166,0.251764700000006
"1692",32,0.0207118999999949
"1693",166,0.0567947000000011
"1694",6,0.155292699999997
"1695",165,0.0236732000000046
"1696",166,0.0567947000000011
"1697",102,0.0204044000000039
"1698",165,0.0658612000000076
"1699",32,0.0207118999999949
"1700",33,0.066867399999996
"1701",166,0.0567947000000011
"1702",166,0.1316457
"1703",166,0.231415699999999
"1704",166,0.231415699999999
"1705",102,0.0204044000000039
"1706",166,0.251764700000006
"1707",104,0.215295099999999
"1708",165,0.0658612000000076
"1709",166,0.100792700000003
"1710",165,0.0658612000000076
"1711",165,0.0658612000000076
"1712",165,0.0658612000000076
"1713",33,0.0359993999999979
"1714",166,0.305029700000002
"1715",165,0.0658612000000076
"1716",165,0.0658612000000076
"1717",33,0.0359993999999979
"1718",166,0.358826700000002
"1719",166,0.358826700000002
"1720",166,0.251764700000006
"1721",166,0.231415699999999
"1722",166,0.227967700000004
"1723",165,0.0658612000000076
"1724",165,0.0658612000000076
"1725",165,0.0658612000000076
"1726",166,0.358826700000002
"1727",165,0.0658612000000076
"1728",165,0.0658612000000076
"1729",166,0.358826700000002
"1730",165,0.0658612000000076
"1731",166,0.358826700000002
"1732",113,0.0905132999999942
"1733",166,0.0567947000000011
"1734",166,0.0567947000000011
"1735",165,0.0658612000000076
"1736",165,0.0658612000000076
"1737",33,0.0466073999999992
"1738",166,0.358826700000002
"1739",165,0.0658612000000076
"1740",165,0.0658612000000076
"1741",33,0.0359993999999979
"1742",166,0.251764700000006
"1743",166,0.1316457
"1744",166,0.393689699999999
"1745",166,0.358826700000002
"1746",34,0.155601300000004
"1747",165,0.0658612000000076
"1748",33,0.0359993999999979
"1749",166,0.251764700000006
"1750",165,0.0658612000000076
"1751",165,0.0658612000000076
"1752",165,0.0658612000000076
"1753",165,0.0658612000000076
"1754",33,0.0466073999999992
"1755",32,0.0207118999999949
"1756",165,0.0658612000000076
"1757",165,0.0658612000000076
"1758",166,0.1316457
"1759",33,0.0359993999999979
"1760",165,0.0658612000000076
"1761",166,0.227967700000004
"1762",166,0.456731700000006
"1763",165,0.0658612000000076
"1764",165,0.0658612000000076
"1765",33,0.0359993999999979
"1766",166,0.251764700000006
"1767",165,0.0658612000000076
"1768",166,0.227967700000004
"1769",166,0.227967700000004
"1770",32,0.0207118999999949
"1771",32,0.0207118999999949
"1772",166,0.0567947000000011
"1773",165,0.0658612000000076
"1774",165,0.0658612000000076
"1775",166,0.0567947000000011
"1776",165,0.0658612000000076
"1777",33,0.0359993999999979
"1778",165,0.0658612000000076
"1779",33,0.0359993999999979
"1780",166,0.358826700000002
"1781",166,0.0567947000000011
"1782",166,0.0925316999999986
"1783",32,0.0207118999999949
"1784",166,0.358826700000002
"1785",33,0.0359993999999979
"1786",166,0.2528197
"1787",33,0.0359993999999979
"1788",32,0.0207118999999949
"1789",33,0.0359993999999979
"1790",32,0.0207118999999949
"1791",166,0.358826700000002
"1792",166,0.184526700000006
"1793",166,0.227967700000004
"1794",165,0.0658612000000076
"1795",33,0.066867399999996
"1796",33,0.0466073999999992
"1797",165,0.0658612000000076
"1798",165,0.0658612000000076
"1799",165,0.0658612000000076
"1800",166,0.0587337000000083
"1801",165,0.0658612000000076
"1802",166,0.2528197
"1803",33,0.0466073999999992
"1804",33,0.0359993999999979
"1805",166,0.2528197
"1806",33,0.0359993999999979
"1807",166,0.251764700000006
"1808",166,0.184526700000006
"1809",165,0.0658612000000076
"1810",32,0.0207118999999949
"1811",166,0.100792700000003
"1812",166,0.0925316999999986
"1813",166,0.1316457
"1814",166,0.2528197
"1815",33,0.0359993999999979
"1816",165,0.0658612000000076
"1817",165,0.0658612000000076
"1818",166,0.358826700000002
"1819",166,0.1316457
"1820",166,0.1316457
"1821",166,0.231415699999999
"1822",166,0.358826700000002
"1823",165,0.0236732000000046
"1824",166,0.358826700000002
"1825",166,0.0925316999999986
"1826",33,0.066867399999996
"1827",166,0.1316457
"1828",165,0.0658612000000076
"1829",166,0.0567947000000011
"1830",165,0.0658612000000076
"1831",33,0.0466073999999992
"1832",165,0.0658612000000076
"1833",166,0.0587337000000083
"1834",165,0.0658612000000076
"1835",165,0.0658612000000076
"1836",165,0.0807222000000003
"1837",166,0.1316457
"1838",165,0.0658612000000076
"1839",166,0.358826700000002
"1840",165,0.0658612000000076
"1841",165,0.0658612000000076
"1842",33,0.0359993999999979
"1843",33,0.0359993999999979
"1844",33,0.0466073999999992
"1845",165,0.0658612000000076
"1846",166,0.1316457
"1847",166,0.2528197
"1848",33,0.0359993999999979
"1849",166,0.2528197
"1850",165,0.0235837999999937
"1851",165,0.0658612000000076
"1852",166,0.358826700000002
"1853",165,0.0658612000000076
"1854",33,0.0466073999999992
"1855",165,0.0658612000000076
"1856",166,0.0587337000000083
"1857",166,0.0587337000000083
"1858",166,0.0587337000000083
"1859",165,0.0658612000000076
"1860",166,0.358826700000002
"1861",165,0.0658612000000076
"1862",165,0.0658612000000076
"1863",166,0.0567947000000011
"1864",165,0.0658612000000076
"1865",33,0.0466073999999992
"1866",33,0.0359993999999979
"1867",165,0.0658612000000076
"1868",165,0.0658612000000076
"1869",32,0.0207118999999949
"1870",165,0.0658612000000076
"1871",166,0.358826700000002
"1872",166,0.104875700000004
"1873",166,0.358826700000002
"1874",166,0.358826700000002
"1875",33,0.0466073999999992
"1876",165,0.0658612000000076
"1877",33,0.0359993999999979
"1878",165,0.0658612000000076
"1879",165,0.0658612000000076
"1880",166,0.1316457
"1881",166,0.1316457
"1882",166,0.0587337000000083
"1883",33,0.0466073999999992
"1884",165,0.0658612000000076
"1885",166,0.159861700000004
"1886",33,0.0466073999999992
"1887",33,0.0359993999999979
"1888",33,0.0359993999999979
"1889",165,0.0658612000000076
"1890",165,0.0658612000000076
"1891",165,0.0658612000000076
"1892",166,0.358826700000002
"1893",166,0.251764700000006
"1894",166,0.0587337000000083
"1895",165,0.0658612000000076
"1896",33,0.0466073999999992
"1897",166,0.227967700000004
"1898",165,0.0658612000000076
"1899",165,0.0658612000000076
"1900",101,0.267537900000008
"1901",5,0.0235259999999968
"1902",61,0.0485541000000005
"1903",166,0.227967700000004
"1904",166,0.227967700000004
"1905",101,0.267537900000008
"1906",6,0.0330399000000057
"1907",166,0.0925316999999986
"1908",165,0.0658612000000076
"1909",32,0.0207118999999949
"1910",99,0.0156246999999965
"1911",32,0.0207118999999949
"1912",166,0.358826700000002
"1913",101,0.267537900000008
"1914",101,0.267537900000008
"1915",102,0.169222400000002
"1916",33,0.0359993999999979
"1917",165,0.0807222000000003
"1918",166,0.159861700000004
"1919",166,0.0567947000000011
"1920",166,0.358826700000002
"1921",166,0.251764700000006
"1922",165,0.0658612000000076
"1923",166,0.0587337000000083
"1924",165,0.0658612000000076
"1925",35,0.0656183000000041
"1926",33,0.0359993999999979
"1927",165,0.0658612000000076
"1928",166,0.159861700000004
"1929",166,0.0587337000000083
"1930",33,0.0466073999999992
"1931",32,0.0207118999999949
"1932",166,0.358826700000002
"1933",33,0.066867399999996
"1934",165,0.0658612000000076
"1935",166,0.184526700000006
"1936",165,0.0658612000000076
"1937",165,0.0658612000000076
"1938",32,0.0207118999999949
"1939",165,0.0235837999999937
"1940",166,0.0587337000000083
"1941",166,0.358826700000002
"1942",165,0.0658612000000076
"1943",166,0.251764700000006
"1944",166,0.0925316999999986
"1945",35,0.0656183000000041
"1946",166,0.256615700000005
"1947",166,0.0587337000000083
"1948",165,0.0658612000000076
"1949",32,0.0207118999999949
"1950",166,0.256615700000005
"1951",166,0.104875700000004
"1952",166,0.358826700000002
"1953",165,0.0658612000000076
"1954",35,0.0295153000000035
"1955",166,0.231142700000003
"1956",166,0.132875700000003
"1957",166,0.1316457
"1958",33,0.066867399999996
"1959",166,0.0587337000000083
"1960",166,0.1316457
"1961",33,0.0359993999999979
"1962",165,0.0658612000000076
"1963",33,0.066867399999996
"1964",166,0.1316457
"1965",33,0.0359993999999979
"1966",33,0.0359993999999979
"1967",165,0.0658612000000076
"1968",166,0.358826700000002
"1969",33,0.066867399999996
"1970",165,0.0658612000000076
"1971",166,0.1316457
"1972",165,0.0658612000000076
"1973",166,0.362038700000006
"1974",166,0.1316457
"1975",166,0.1316457
"1976",35,0.0295153000000035
"1977",33,0.066867399999996
"1978",166,0.251764700000006
"1979",33,0.0359993999999979
"1980",166,0.0587337000000083
"1981",166,0.0567947000000011
"1982",165,0.0658612000000076
"1983",166,0.1316457
"1984",165,0.0658612000000076
"1985",166,0.362038700000006
"1986",166,0.1316457
"1987",165,0.0658612000000076
"1988",33,0.0359993999999979
"1989",165,0.0658612000000076
"1990",165,0.0658612000000076
"1991",165,0.0658612000000076
"1992",166,0.358826700000002
"1993",165,0.0658612000000076
"1994",166,0.358826700000002
"1995",166,0.358826700000002
"1996",166,0.358826700000002
"1997",165,0.0658612000000076
"1998",166,0.0587337000000083
"1999",165,0.0658612000000076
