"","nearest_gov","dist_nearest_gov"
"2129",250,0.0510623000000052
"2130",247,0.00668770000000052
"2131",250,0.0304403000000022
"2132",249,0.045422300000002
"2133",247,0.00668770000000052
"2134",247,0.00668770000000052
"2135",247,0.00668770000000052
"2136",247,0.00668770000000052
"2137",247,0.00668770000000052
"2138",249,0.045422300000002
"2139",247,0.00668770000000052
"2140",250,0.061394700000001
"2141",247,0.00668770000000052
"2142",247,0.00668770000000052
"2143",247,0.00668770000000052
"2144",250,0.061394700000001
"2145",250,0.0766216999999934
"2146",248,0.013206799999999
"2147",248,0.0388543999999982
"2148",247,0.00668770000000052
"2149",247,0.00668770000000052
"2150",247,0.00668770000000052
"2151",247,0.00668770000000052
"2152",247,0.00668770000000052
"2153",247,0.0608013000000014
"2154",248,0.0388543999999982
"2155",247,0.0608013000000014
"2156",247,0.00668770000000052
"2157",247,0.00668770000000052
"2158",249,0.0434832999999948
"2159",247,0.00668770000000052
"2160",247,0.00668770000000052
"2161",250,0.0510623000000052
"2162",247,0.00668770000000052
"2163",247,0.00668770000000052
"2164",247,0.00668770000000052
"2165",247,0.00668770000000052
"2166",248,0.0282463999999969
"2167",250,0.0766216999999934
"2168",248,0.013206799999999
"2169",247,0.00668770000000052
"2170",247,0.00668770000000052
"2171",247,0.00668770000000052
"2172",250,0.0510623000000052
"2173",248,0.013206799999999
"2174",247,0.00668770000000052
"2175",248,0.0282463999999969
"2176",247,0.00668770000000052
"2177",248,0.0388543999999982
"2178",247,0.00668770000000052
"2179",247,0.00668770000000052
"2180",247,0.00668770000000052
"2181",250,0.0766216999999934
"2182",247,0.00668770000000052
"2183",247,0.00668770000000052
"2184",247,0.00668770000000052
"2185",247,0.00668770000000052
"2186",247,0.00668770000000052
"2187",247,0.00668770000000052
"2188",247,0.00668770000000052
"2189",247,0.00668770000000052
"2190",249,0.0091753000000061
"2191",250,0.0766216999999934
"2192",247,0.00668770000000052
"2193",361,0.068233100000004
"2194",248,0.0282463999999969
"2195",250,0.061394700000001
"2196",247,0.00668770000000052
"2197",275,0.0615264999999958
"2198",294,0.0742784000000007
"2199",250,0.0766216999999934
"2200",249,0.0823097000000033
"2201",248,0.0388543999999982
"2202",249,0.0823097000000033
"2203",247,0.00668770000000052
"2204",250,0.0304403000000022
"2205",247,0.00668770000000052
"2206",249,0.0823097000000033
"2207",249,0.0823097000000033
"2208",250,0.061394700000001
"2209",294,0.0742784000000007
"2210",249,0.0823097000000033
"2211",294,0.0742784000000007
"2212",250,0.0510623000000052
"2213",247,0.0608013000000014
"2214",249,0.0823097000000033
"2215",250,0.0766216999999934
"2216",250,0.0766216999999934
"2217",250,0.0510623000000052
"2218",361,0.068233100000004
"2219",249,0.0576447000000009
"2220",249,0.0294286999999969
"2221",248,0.0282463999999969
"2222",249,0.0434832999999948
"2223",250,0.0766216999999934
"2224",250,0.0304403000000022
"2225",249,0.0823097000000033
"2226",247,0.00668770000000052
"2227",117,0.0027468000000006
"2228",249,0.0091753000000061
"2229",249,0.0294286999999969
"2230",247,0.00668770000000052
"2231",249,0.0091753000000061
"2232",250,0.0766216999999934
"2233",249,0.0576447000000009
"2234",247,0.00668770000000052
"2235",250,0.0766216999999934
"2236",247,0.00668770000000052
"2237",361,0.0188169000000009
"2238",247,0.00668770000000052
"2239",247,0.00668770000000052
"2240",274,0.00301080000000553
"2241",307,0.0230129999999988
"2242",249,0.0576447000000009
"2243",247,0.00668770000000052
"2244",249,0.0434832999999948
"2245",247,0.00668770000000052
"2246",361,0.068233100000004
"2247",250,0.0510623000000052
"2248",247,0.00668770000000052
"2249",250,0.061394700000001
"2250",250,0.0766216999999934
"2251",249,0.0823097000000033
"2252",250,0.061394700000001
"2253",249,0.0576447000000009
"2254",247,0.00668770000000052
"2255",249,0.045422300000002
"2256",247,0.00668770000000052
"2257",250,0.0766216999999934
"2258",250,0.0766216999999934
"2259",249,0.045422300000002
"2260",361,0.068233100000004
"2261",249,0.0434832999999948
"2262",249,0.0294286999999969
"2263",361,0.068233100000004
"2264",250,0.0304403000000022
"2265",249,0.0434832999999948
"2266",249,0.024868300000005
"2267",248,0.0388543999999982
"2268",250,0.0304403000000022
"2269",250,0.0304403000000022
"2270",289,0.0155260000000048
"2271",250,0.0510623000000052
"2272",248,0.0282463999999969
"2273",247,0.0608013000000014
"2274",248,0.0388543999999982
"2275",249,0.0434832999999948
"2276",247,0.00668770000000052
"2277",361,0.068233100000004
"2278",247,0.00668770000000052
"2279",250,0.0304403000000022
"2280",250,0.061394700000001
"2281",248,0.0388543999999982
"2282",250,0.0510623000000052
"2283",249,0.0823097000000033
"2284",250,0.061394700000001
"2285",250,0.0304403000000022
"2286",250,0.0754707000000003
"2287",248,0.0388543999999982
"2288",250,0.061394700000001
"2289",250,0.0304403000000022
"2290",250,0.0304403000000022
"2291",247,0.00668770000000052
"2292",249,0.0823097000000033
"2293",249,0.0823097000000033
"2294",250,0.061394700000001
"2295",247,0.00668770000000052
"2296",294,0.0742784000000007
"2297",294,0.0742784000000007
"2298",248,0.013206799999999
"2299",247,0.00668770000000052
