"id","year","side_b","adm_1","longitude","latitude","event_clarity","date_prec","where_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","best"
495758,2023,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2023-10-07,2023-10-07,0,0,1,0,1
495755,2023,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2023-10-07,2023-10-07,0,0,1,0,1
495817,2023,"Hamas","Southern district",34.532784,31.483332,1,1,1,2023-10-07,2023-10-07,23,0,0,0,23
512054,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-07,2023-10-07,1,0,0,0,1
512646,2023,"Hamas","Gaza Strip",34.373398,31.425,2,1,3,2023-10-07,2023-10-07,0,0,14,76,90
512647,2023,"Hamas","Gaza Strip",34.35014,31.417479,2,1,3,2023-10-07,2023-10-07,0,0,5,21,26
512649,2023,"Hamas","Gaza Strip",34.306268,31.340177,2,1,3,2023-10-07,2023-10-07,0,0,4,55,59
512650,2023,"Hamas","Gaza Strip",34.5,31.55,2,1,3,2023-10-07,2023-10-07,0,0,1,39,40
512651,2023,"Hamas","Gaza Strip",34.243439,31.296999,2,1,3,2023-10-07,2023-10-07,0,0,5,23,28
515287,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-07,2023-10-07,1,0,0,0,1
515995,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-07,2023-10-07,1,0,0,0,1
509306,2023,"Hamas","Southern district",34.3984,31.37493,1,1,1,2023-10-07,2023-10-07,2,0,0,0,2
509252,2023,"Hamas","Southern district",34.595278,31.522778,1,2,1,2023-10-07,2023-10-08,9,0,0,0,9
509101,2023,"Hamas","Southern district",34.326597,31.2301,1,2,2,2023-10-07,2023-10-08,0,2,0,0,2
498276,2023,"Hamas","Southern district",34.62025,31.3141,1,1,1,2023-10-07,2023-10-07,9,0,0,0,9
497803,2023,"Hamas","Southern district",34.3984,31.37493,1,1,1,2023-10-07,2023-10-07,17,0,0,0,17
504872,2023,"Hamas","Gaza Strip",34.402939,31.439531,1,1,1,2023-10-07,2023-10-07,0,0,0,2,2
504873,2023,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2023-10-07,2023-10-07,0,0,0,2,2
504874,2023,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2023-10-07,2023-10-07,0,0,1,0,1
504875,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-07,2023-10-07,0,0,0,1,1
504924,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-07,2023-10-07,0,0,3,0,3
506149,2023,"Hamas",NA,34.367655,31.337452,1,1,5,2023-10-07,2023-10-07,1,0,0,0,1
498841,2023,"Hamas","Gaza Strip",34.373398,31.425074,2,4,4,2023-10-07,2023-10-31,0,0,3794,0,3794
504928,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-08,2023-10-08,0,0,0,2,2
512653,2023,"Hamas","Gaza Strip",34.243439,31.296999,2,1,3,2023-10-08,2023-10-08,0,0,9,9,18
512654,2023,"Hamas","Gaza Strip",34.373398,31.425,2,1,3,2023-10-08,2023-10-08,0,0,17,23,40
512655,2023,"Hamas","Gaza Strip",34.5,31.55,2,1,3,2023-10-08,2023-10-08,0,0,28,18,46
512656,2023,"Hamas","Gaza Strip",34.35014,31.417479,2,1,3,2023-10-08,2023-10-08,0,0,32,10,42
512658,2023,"Hamas","Gaza Strip",34.306268,31.340177,2,1,3,2023-10-08,2023-10-08,0,0,20,8,28
511760,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-08,2023-10-08,5,0,0,0,5
495131,2023,"Hamas","Gaza Strip",34.373398,31.425074,1,2,4,2023-10-08,2023-10-09,0,2,4,0,6
495138,2023,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2023-10-09,2023-10-09,0,0,0,2,2
495278,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-09,2023-10-09,0,0,1,0,1
511770,2023,"Hamas","Southern district",34.532784,31.483332,1,1,1,2023-10-09,2023-10-09,1,0,0,0,1
511772,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-09,2023-10-09,9,0,0,0,9
512659,2023,"Hamas","Gaza Strip",34.373398,31.425,2,1,3,2023-10-09,2023-10-09,0,0,41,18,59
512661,2023,"Hamas","Gaza Strip",34.5,31.55,2,1,3,2023-10-09,2023-10-09,0,0,21,21,42
512664,2023,"Hamas","Gaza Strip",34.243439,31.296999,2,1,3,2023-10-09,2023-10-09,0,0,20,5,25
512665,2023,"Hamas","Gaza Strip",34.306268,31.340177,2,1,3,2023-10-09,2023-10-09,0,0,14,0,14
512390,2023,"Hamas","Gaza Strip",34.402939,31.439531,1,1,1,2023-10-09,2023-10-09,0,0,13,0,13
512391,2023,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2023-10-09,2023-10-09,0,0,10,0,10
512392,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-09,2023-10-09,0,0,0,10,10
505928,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-09,2023-10-09,0,0,0,2,2
505929,2023,"Hamas","Gaza Strip",34.446616,31.534912,1,1,1,2023-10-09,2023-10-09,0,0,1,0,1
505930,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-09,2023-10-09,0,0,0,3,3
505931,2023,"Hamas","Gaza Strip",34.5,31.55,1,1,3,2023-10-09,2023-10-09,0,0,0,4,4
505934,2023,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2023-10-09,2023-10-09,0,0,0,10,10
505935,2023,"Hamas","Gaza Strip",34.446616,31.534912,1,1,1,2023-10-09,2023-10-09,0,0,0,10,10
505949,2023,"Hamas","Gaza Strip",34.347589,31.323708,1,1,1,2023-10-09,2023-10-09,0,0,2,0,2
505938,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-09,2023-10-09,0,0,8,0,8
505939,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-09,2023-10-09,0,0,0,2,2
505940,2023,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2023-10-09,2023-10-09,0,0,14,0,14
505942,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-10,2023-10-10,0,0,1,0,1
505943,2023,"Hamas","Gaza Strip",34.325344,31.342778,1,1,1,2023-10-10,2023-10-10,0,0,8,0,8
505944,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-10,2023-10-10,0,0,0,11,11
505945,2023,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,2023-10-10,2023-10-10,0,0,5,0,5
505946,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-10,2023-10-10,0,0,7,0,7
505947,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-10,2023-10-10,0,0,1,0,1
505950,2023,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2023-10-10,2023-10-10,0,0,0,2,2
505951,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-10,2023-10-10,0,0,0,2,2
505953,2023,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2023-10-10,2023-10-10,0,0,15,0,15
505955,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-10,2023-10-10,0,0,0,2,2
505956,2023,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2023-10-10,2023-10-10,0,0,0,2,2
505957,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-10,2023-10-10,0,0,0,2,2
512395,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-10,2023-10-10,0,0,3,0,3
512013,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-10,2023-10-10,2,0,0,0,2
495818,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-10,2023-10-10,0,0,4,0,4
495816,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-10,2023-10-10,0,2,0,0,2
495835,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-10,2023-10-10,0,0,1,0,1
495752,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-10,2023-10-10,0,0,3,0,3
495884,2023,"Hamas","Southern district",34.566667,31.666667,1,1,1,2023-10-10,2023-10-10,0,3,0,0,3
496978,2023,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,2023-10-10,2023-10-10,0,0,8,0,8
496973,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-11,2023-10-11,0,3,0,0,3
497079,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-11,2023-10-11,0,0,8,0,8
496572,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-11,2023-10-11,4,0,0,0,4
496588,2023,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2023-10-11,2023-10-11,0,0,3,0,3
496591,2023,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2023-10-11,2023-10-11,0,0,1,0,1
512405,2023,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2023-10-11,2023-10-11,0,0,13,0,13
512408,2023,"Hamas","Gaza Strip",34.535787,31.535298,1,1,1,2023-10-11,2023-10-11,0,0,4,0,4
505959,2023,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2023-10-11,2023-10-11,0,0,0,2,2
505960,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-11,2023-10-11,0,0,0,2,2
505961,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-11,2023-10-11,0,0,16,0,16
505962,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-11,2023-10-11,0,0,0,2,2
505963,2023,"Hamas","Gaza Strip",34.446616,31.534912,1,1,1,2023-10-11,2023-10-11,0,0,0,3,3
505964,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-11,2023-10-11,0,0,0,3,3
505965,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-11,2023-10-11,0,0,0,2,2
505966,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,3,2023-10-11,2023-10-11,0,0,1,0,1
505967,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-11,2023-10-11,0,0,8,0,8
505968,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-11,2023-10-11,0,0,0,2,2
505970,2023,"Hamas","Gaza Strip",34.3925,31.448611,1,1,1,2023-10-11,2023-10-11,0,0,7,0,7
505971,2023,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2023-10-11,2023-10-11,0,0,0,2,2
505972,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-12,2023-10-12,0,0,9,0,9
505973,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-12,2023-10-12,0,0,9,0,9
505974,2023,"Hamas","Gaza Strip",34.446616,31.534912,1,1,1,2023-10-12,2023-10-12,0,0,10,0,10
502914,2023,"Hamas","Gaza Strip",34.35014,31.417479,2,1,1,2023-10-12,2023-10-12,0,0,37,0,37
497157,2023,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2023-10-12,2023-10-12,0,0,42,0,42
497187,2023,"Hamas","Gaza Strip",34.373398,31.425,1,2,3,2023-10-12,2023-10-13,0,0,7,0,7
497189,2023,"Hamas","Gaza Strip",34.5,31.55,1,2,3,2023-10-12,2023-10-13,0,0,3,0,3
497190,2023,"Hamas","Gaza Strip",34.5,31.55,1,2,3,2023-10-12,2023-10-13,0,0,3,0,3
512015,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-12,2023-10-12,1,0,0,0,1
497084,2023,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2023-10-12,2023-10-12,0,0,1,17,18
495810,2023,"Hamas","Gaza Strip",34.373398,31.425074,1,2,4,2023-10-13,2023-10-14,0,1,9,0,10
495803,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-13,2023-10-13,0,1,0,0,1
512421,2023,"Hamas","Gaza Strip",34.325344,31.342778,1,1,1,2023-10-13,2023-10-13,0,0,0,13,13
497192,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-13,2023-10-13,1,0,0,0,1
497856,2023,"Hamas","Gaza Strip",34.373398,31.425074,1,1,4,2023-10-13,2023-10-13,0,0,0,17,17
497862,2023,"Hamas","Gaza Strip",34.375556,31.463889,1,1,5,2023-10-13,2023-10-13,0,0,0,70,70
506019,2023,"Hamas","Gaza Strip",34.402939,31.439531,1,1,1,2023-10-13,2023-10-13,0,0,17,0,17
506032,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-13,2023-10-13,0,0,0,10,10
506038,2023,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2023-10-14,2023-10-14,0,0,0,20,20
512437,2023,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2023-10-14,2023-10-14,0,0,27,0,27
512560,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-14,2023-10-14,0,0,0,20,20
512032,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-14,2023-10-14,2,0,0,0,2
495929,2023,"Hamas","Gaza Strip",34.373398,31.425074,1,2,4,2023-10-14,2023-10-15,0,1,0,0,1
496022,2023,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,2023-10-14,2023-10-14,0,0,0,2,2
496059,2023,"Hamas","Northern district",35.569722,33.2075,1,1,2,2023-10-15,2023-10-15,0,3,0,0,3
496648,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-15,2023-10-15,0,0,14,0,14
496479,2023,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,2023-10-15,2023-10-15,0,0,8,0,8
512049,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-15,2023-10-15,2,0,0,0,2
506046,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-15,2023-10-15,0,0,0,15,15
506048,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-15,2023-10-15,0,0,0,7,7
506049,2023,"Hamas","Gaza Strip",34.36595,31.428439,1,1,1,2023-10-15,2023-10-15,0,0,0,6,6
506050,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-15,2023-10-15,0,0,0,2,2
506051,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-15,2023-10-15,0,0,0,3,3
506053,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-15,2023-10-15,0,0,7,11,18
502908,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-15,2023-10-15,0,0,5,0,5
502911,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-15,2023-10-15,0,0,14,0,14
506054,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-16,2023-10-16,0,0,4,0,4
506057,2023,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2023-10-16,2023-10-16,0,0,0,2,2
506058,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-16,2023-10-16,0,0,0,22,22
506060,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-16,2023-10-16,0,0,2,0,2
506061,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-16,2023-10-16,0,0,0,8,8
499051,2023,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2023-10-16,2023-10-16,0,0,0,20,20
512466,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-16,2023-10-16,0,0,11,0,11
512460,2023,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,2023-10-16,2023-10-16,0,0,0,10,10
512462,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-16,2023-10-16,0,0,11,0,11
496650,2023,"Hamas","Gaza Strip",34.373398,31.425074,2,1,4,2023-10-16,2023-10-16,0,0,0,24,24
496149,2023,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2023-10-16,2023-10-16,0,0,9,0,9
496153,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-16,2023-10-16,0,0,7,0,7
496165,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-17,2023-10-17,0,0,0,28,28
496168,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,2,2023-10-17,2023-10-17,0,0,0,22,22
496179,2023,"Hamas","Gaza Strip",34.373398,31.425074,2,1,4,2023-10-17,2023-10-17,0,1,0,133,134
496187,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-17,2023-10-17,0,0,471,0,471
496188,2023,"Hamas","Gaza Strip",34.402939,31.439531,1,1,1,2023-10-17,2023-10-17,0,1,0,0,1
497085,2023,"Hamas","Gaza Strip",34.385375,31.421358,1,1,1,2023-10-17,2023-10-17,0,0,6,0,6
512494,2023,"Hamas","Gaza Strip",34.402939,31.439531,1,2,1,2023-10-17,2023-10-18,0,0,25,0,25
512485,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-17,2023-10-17,0,0,0,21,21
499058,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,2,2023-10-17,2023-10-17,0,0,2,8,10
506082,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-17,2023-10-17,0,0,3,0,3
506084,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-18,2023-10-18,0,0,2,0,2
506085,2023,"Hamas","Gaza Strip",34.325344,31.342778,1,1,1,2023-10-18,2023-10-18,0,0,0,12,12
506086,2023,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,2023-10-18,2023-10-18,0,0,0,27,27
506087,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-18,2023-10-18,0,0,0,12,12
506088,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-18,2023-10-18,0,0,4,0,4
506090,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-18,2023-10-18,0,0,5,0,5
506091,2023,"Hamas","Gaza Strip",34.347589,31.323708,1,1,1,2023-10-18,2023-10-18,0,0,0,1,1
506092,2023,"Hamas","Gaza Strip",34.293358,31.349291,1,1,1,2023-10-18,2023-10-18,0,0,2,0,2
499262,2023,"Hamas","Gaza Strip",34.409722,31.4675,1,1,1,2023-10-18,2023-10-18,0,0,15,0,15
499263,2023,"Hamas","Gaza Strip",34.3925,31.448611,1,1,1,2023-10-18,2023-10-18,0,0,31,0,31
499264,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-18,2023-10-18,0,0,0,10,10
499265,2023,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,2023-10-18,2023-10-18,0,0,13,0,13
497326,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-18,2023-10-18,0,0,12,0,12
496203,2023,"Hamas","Gaza Strip",34.373398,31.425074,2,2,4,2023-10-18,2023-10-19,0,0,0,117,117
496196,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-19,2023-10-19,0,0,5,16,21
496197,2023,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2023-10-19,2023-10-19,0,0,2,0,2
496198,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,2,2023-10-19,2023-10-19,0,0,20,0,20
496194,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-19,2023-10-19,0,2,23,0,25
496195,2023,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,2023-10-19,2023-10-19,0,0,27,0,27
512506,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-19,2023-10-19,0,0,20,0,20
512507,2023,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2023-10-19,2023-10-19,0,0,4,0,4
512518,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-19,2023-10-19,0,0,0,10,10
512520,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-19,2023-10-19,0,0,0,17,17
506095,2023,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2023-10-19,2023-10-19,0,0,1,0,1
506097,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-19,2023-10-19,0,0,0,10,10
504536,2023,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2023-10-19,2023-10-19,0,0,0,5,5
504538,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-20,2023-10-20,0,0,0,13,13
504539,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-20,2023-10-20,0,0,1,0,1
506098,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-20,2023-10-20,0,0,21,0,21
512521,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-20,2023-10-20,0,0,0,5,5
512527,2023,"Hamas","Gaza Strip",34.35014,31.417479,2,2,1,2023-10-20,2023-10-21,0,0,0,46,46
512517,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-20,2023-10-20,0,0,18,0,18
512051,2023,"Hamas","Southern district",34.833333,30.666667,1,1,4,2023-10-20,2023-10-20,1,0,0,0,1
496208,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-20,2023-10-20,0,0,0,12,12
496209,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-20,2023-10-20,0,0,0,18,18
496207,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-20,2023-10-20,0,0,0,4,4
511475,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-21,2023-10-21,0,0,0,8,8
512567,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-21,2023-10-21,0,0,1,0,1
512529,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-21,2023-10-21,0,0,0,13,13
512541,2023,"Hamas","Gaza Strip",34.35014,31.417479,2,2,3,2023-10-21,2023-10-22,0,0,0,112,112
512526,2023,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,2023-10-21,2023-10-21,0,0,0,29,29
499399,2023,"Hamas","Gaza Strip",34.483471,31.5272,1,1,1,2023-10-21,2023-10-21,0,0,0,17,17
499400,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-21,2023-10-21,0,0,16,0,16
499401,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-21,2023-10-21,0,0,0,10,10
499402,2023,"Hamas","Gaza Strip",34.243103,31.308978,1,1,1,2023-10-21,2023-10-21,0,0,0,13,13
497294,2023,"Hamas","West Bank",35.3,32.461111,1,1,1,2023-10-22,2023-10-22,0,0,0,2,2
497300,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,2,2023-10-22,2023-10-22,1,0,0,0,1
512563,2023,"Hamas","Gaza Strip",34.494541,31.53639,2,2,1,2023-10-22,2023-10-23,0,0,0,13,13
512633,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-22,2023-10-22,0,0,0,4,4
512634,2023,"Hamas","Gaza Strip",34.243439,31.296999,2,1,1,2023-10-22,2023-10-22,0,0,0,32,32
512635,2023,"Hamas","Gaza Strip",34.5,31.55,2,1,3,2023-10-22,2023-10-22,0,0,0,2,2
512636,2023,"Hamas","Gaza Strip",34.306268,31.340177,2,1,3,2023-10-22,2023-10-22,0,0,0,27,27
512630,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-22,2023-10-22,0,0,0,2,2
496251,2023,"Hamas","Gaza Strip",34.409722,31.4675,1,1,1,2023-10-22,2023-10-22,0,0,0,3,3
496252,2023,"Hamas","Gaza Strip",34.340847,31.373891,1,1,1,2023-10-22,2023-10-22,0,0,3,0,3
496253,2023,"Hamas","Gaza Strip",34.243103,31.308978,1,1,1,2023-10-22,2023-10-22,0,0,0,11,11
496234,2023,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2023-10-22,2023-10-22,0,0,9,0,9
496235,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-22,2023-10-22,0,0,0,12,12
496236,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-22,2023-10-22,0,0,2,0,2
496237,2023,"Hamas","Gaza Strip",34.36595,31.428439,1,1,1,2023-10-22,2023-10-22,0,0,0,10,10
496238,2023,"Hamas","Gaza Strip",34.45,31.516667,2,1,1,2023-10-22,2023-10-22,0,0,0,61,61
496239,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-22,2023-10-22,0,0,0,3,3
496241,2023,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2023-10-22,2023-10-22,0,0,0,20,20
512631,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-23,2023-10-23,0,0,1,0,1
512632,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-23,2023-10-23,0,0,1,0,1
512565,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-23,2023-10-23,0,0,0,14,14
512566,2023,"Hamas","Gaza Strip",34.303056,31.344444,2,1,1,2023-10-23,2023-10-23,0,0,0,4,4
499411,2023,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2023-10-23,2023-10-23,0,0,0,30,30
499412,2023,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2023-10-23,2023-10-23,0,0,0,2,2
499413,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-23,2023-10-23,0,0,0,8,8
499415,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-23,2023-10-23,0,0,0,2,2
499416,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,1,2023-10-23,2023-10-23,0,0,0,20,20
499417,2023,"Hamas","Gaza Strip",34.373398,31.425074,2,1,4,2023-10-23,2023-10-23,0,0,166,161,327
499418,2023,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2023-10-23,2023-10-23,0,0,7,0,7
506156,2023,"Hamas","Gaza Strip",34.303056,31.344444,1,1,1,2023-10-23,2023-10-23,0,0,7,0,7
506157,2023,"Hamas","Gaza Strip",34.392875,31.447656,1,1,1,2023-10-24,2023-10-24,0,0,0,12,12
506158,2023,"Hamas","Gaza Strip",34.35014,31.417479,1,1,1,2023-10-24,2023-10-24,0,0,6,0,6
512628,2023,"Hamas","Gaza Strip",34.45,31.516667,1,1,1,2023-10-24,2023-10-24,0,0,0,3,3
512629,2023,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2023-10-24,2023-10-24,0,0,0,8,8
512571,2023,"Hamas","Gaza Strip",34.243439,31.296999,1,1,3,2023-10-24,2023-10-24,0,0,0,6,6
512573,2023,"Hamas","Gaza Strip",34.3925,31.448611,1,1,1,2023-10-24,2023-10-24,0,0,20,0,20
496244,2023,"Hamas","Gaza Strip",34.494541,31.53639,1,1,1,2023-10-24,2023-10-24,0,0,30,0,30
496245,2023,"Hamas","Gaza Strip",34.495142,31.546397,1,1,1,2023-10-24,2023-10-24,0,0,0,4,4
496246,2023,"Hamas","Gaza Strip",34.3925,31.448611,1,1,1,2023-10-24,2023-10-24,0,0,0,5,5
496247,2023,"Hamas","Gaza Strip",34.402939,31.439531,1,1,1,2023-10-24,2023-10-24,0,0,3,0,3
