"id","year","side_b","adm_1","longitude","latitude","event_clarity","date_prec","where_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","best","x","y","event_duration","days_since_start","intertimes","id_nearest_pow","dist_nearest_pow","id_nearest_gov","dist_nearest_gov","id_nearest_chp","dist_nearest_chp","id_hebcal","days_from_nearest_heb_cal","days_from_nearest_heb_cal_signed","id_isl_cal","days_from_nearest_isl_cal","days_from_nearest_isl_cal_signed"
176123,2002,"Fatah","West Bank",35.203762,31.704874,1,1,1,"2002-03-08","2002-03-08",0,1,0,0,1,2432.08485764845,3691.47983373624,0,4624,0,1387,0.0429146372803189,320,1.46697370539005,40,2.47156106335024,470,10,10,242,6,-6
176124,2002,"AMB","Central district",34.866667,31.933333,1,1,1,"2002-03-09","2002-03-09",0,2,1,0,3,2394.32650552378,3711.17318661213,0,4625,1,1239,0.738599073020396,282,10.3609156411298,70,18.4915120737901,470,11,11,242,5,-5
176131,2002,"AMB","West Bank",35.211533,31.894056,1,1,1,"2002-03-09","2002-03-09",0,1,0,0,1,2428.65983942623,3713.16349485224,0,4625,0,579,0.121975829909843,318,0.825585482260522,91,6.35461683482981,470,11,11,242,5,-5
176140,2002,"PNA","Gaza Strip",34.402939,31.439531,1,1,2,"2002-03-11","2002-03-11",0,1,0,0,1,2359.76615042005,3646.57120588501,0,4627,2,1680,0.606446633799806,249,4.99935081528974,165,6.05769519713022,470,13,13,242,3,-3
176145,2002,"Hamas","Gaza Strip",34.413322,31.482192,1,2,1,"2002-03-11","2002-03-12",0,4,0,0,4,2359.88718297997,3651.60880594482,1,4627,0,1518,1.9298928922799,275,4.33935525605011,166,2.07166183175013,470,13,13,242,3,-3
176138,2002,"Hamas","Gaza Strip",34.494541,31.53639,1,2,1,"2002-03-11","2002-03-12",0,0,0,14,14,2366.659849203,3659.23134854175,1,4627,0,1182,0.527532247059753,248,2.80922010796985,33,5.09282818688052,470,13,13,242,3,-3
176137,2002,"Fatah","West Bank",34.970631,32.189664,1,1,1,"2002-03-11","2002-03-11",0,1,1,0,2,2398.78526078411,3742.2588619148,0,4627,0,674,0.0394303506900542,177,0.257858889449835,6,2.85388063399023,470,13,13,242,3,-3
176147,2002,"Fatah","West Bank",35.195547,31.902561,1,2,1,"2002-03-11","2002-03-12",0,3,2,0,5,2426.91899396962,3713.82942945138,1,4627,0,622,0.101340092309783,271,0.425853021320563,91,5.2797059773593,470,13,13,242,3,-3
176151,2002,"Fatah","Gaza Strip",34.303056,31.344444,1,1,2,"2002-03-12","2002-03-12",0,0,0,4,4,2352.00601508806,3633.98028773654,0,4628,1,945,0.681378644000233,250,3.12889066441994,166,25.6918656467801,470,14,14,242,2,-2
176148,2002,"PNA","Gaza Strip",34.35014,31.417479,1,1,1,"2002-03-12","2002-03-12",0,0,0,1,1,2355.08007618115,3643.12090235,0,4628,0,914,0.236281156529913,249,3.13702695862003,166,13.4771899402299,470,14,14,242,2,-2
176155,2002,"Fatah","West Bank",35.195547,31.902561,1,1,1,"2002-03-13","2002-03-13",0,1,0,0,1,2426.91853843335,3713.82897391511,0,4629,1,622,0.101340092309783,271,0.426764093860129,91,5.27879490481973,471,14,-14,242,1,-1
176159,2002,"AMB","Gaza Strip",34.413322,31.482192,1,1,2,"2002-03-14","2002-03-14",3,0,0,0,3,2359.88778471984,3651.60940768469,0,4630,1,1518,1.93109637201997,275,4.33815177631004,166,2.07166183175013,471,13,-13,242,0,0
176160,2002,"AMB","West Bank",35.116944,32.307167,1,1,1,"2002-03-14","2002-03-14",0,1,1,0,2,2410.32192109254,3758.37387752115,0,4630,0,793,0.0376683527501882,233,0.111520474060399,110,17.2060663542702,471,13,-13,242,0,0
176163,2002,"Fatah","West Bank",35.211533,31.894056,1,1,1,"2002-03-14","2002-03-14",0,2,0,0,2,2428.65788372487,3713.16153915088,0,4630,0,579,0.121975829909843,318,0.821674079540117,91,6.35070543210941,471,13,-13,242,0,0
176162,2002,"PNA","West Bank",35.211533,31.894056,1,1,1,"2002-03-14","2002-03-14",0,2,0,0,2,2428.65855213399,3713.16220756,0,4630,0,579,0.121975829909843,318,0.823010897780023,91,6.35204225034931,471,13,-13,242,0,0
176158,2002,"PNA","West Bank",35.214958,31.905142,1,1,2,"2002-03-14","2002-03-14",0,0,0,1,1,2428.7459120664,3714.48925839194,0,4630,0,627,0.0766363842299143,359,1.64585581570964,91,7.76645301469944,471,13,-13,242,0,0
176166,2002,"PNA","Gaza Strip",34.243439,31.296999,1,1,1,"2002-03-15","2002-03-15",0,1,0,0,1,2347.170114705,3627.5301814787,0,4631,1,931,3.71678425498976,250,8.15711597648033,166,36.9778722876804,471,12,-12,243,0,0
176167,2002,"PNA","Southern district",34.3414,31.2373,1,1,1,"2002-03-15","2002-03-15",0,1,0,0,1,2357.96666009869,3622.47789110809,0,4631,0,935,7.29362458902051,250,16.2172927203801,166,31.2336172646001,471,12,-12,243,0,0
176164,2002,"Fatah","West Bank",35.093796,31.529349,1,1,1,"2002-03-15","2002-03-15",0,0,0,1,1,2425.21355267078,3669.42831693031,0,4631,0,228,0.274437594079245,360,0.818432111810125,102,1.82096974108981,471,12,-12,243,0,0
176173,2002,"Hamas","Gaza Strip",34.413322,31.482192,1,2,2,"2002-03-16","2002-03-17",0,2,0,0,2,2359.88874360444,3651.6103665693,1,4632,1,1518,1.93301414123016,275,4.33623400709985,166,2.07166183174013,471,11,-11,243,1,1
176172,2002,"AMB","Central district",34.908333,32.171389,1,1,1,"2002-03-17","2002-03-17",0,1,0,0,1,2393.16395902949,3739.01752221772,0,4633,1,966,1.59637737224966,270,0.758978263110293,6,11.6816486867101,471,10,-10,243,2,2
176174,2002,"AMB","West Bank",35.203762,31.704874,1,1,1,"2002-03-17","2002-03-17",0,1,0,0,1,2432.08138838916,3691.47636447696,0,4633,0,1387,0.0498531558500872,320,1.47391222395981,40,2.47156106334023,471,10,-10,243,2,2
176175,2002,"Hamas","West Bank",35.368611,32.322222,1,1,2,"2002-03-19","2002-03-19",1,2,0,0,3,2434.29391918393,3764.88115407635,0,4635,2,87,0.0588732847900246,15,0.367952635060192,101,8.34172723928987,471,8,-8,243,4,4
176178,2002,"PIJ","Haifa district",35.153611,32.519444,1,1,1,"2002-03-20","2002-03-20",4,1,3,0,8,2409.11379703765,3783.20527694312,0,4636,1,123,2.95830745482999,28,8.12318229194989,110,43.2455898311305,471,7,-7,243,5,5
176252,2002,"AMB","West Bank",35.209855,32.458563,1,1,2,"2002-03-22","2002-03-22",0,1,0,0,1,2415.90031109484,3777.35375494174,0,4638,2,102,1.99072560546028,25,4.5202245713499,110,30.6075537725601,471,5,-5,243,7,7
176255,2002,"Hamas","Gaza Strip",34.489167,31.573889,1,1,2,"2002-03-23","2002-03-23",0,2,0,0,2,2365.34717483001,3663.39838717711,0,4639,1,1379,2.6490124704801,289,6.75996851419995,35,6.47120720091016,471,4,-4,243,8,8
176261,2002,"PNA","West Bank",35.148333,32.033056,1,1,1,"2002-03-24","2002-03-24",0,1,0,0,1,2419.44796032783,3727.78791219133,0,4640,1,620,0.216758092029977,160,3.85992222962022,15,4.09541028787999,471,3,-3,243,9,9
176266,2002,"AMB","Jerusalem district",35.216667,31.783333,1,1,2,"2002-03-26","2002-03-26",0,2,0,0,2,2431.60744812332,3700.65461755935,0,4642,2,1144,0.168595837270004,134,6.97210162072997,20,5.26004271163038,471,1,-1,243,11,11
176325,2002,"PIJ","Southern district",34.399444,31.374167,1,1,1,"2002-03-27","2002-03-27",0,2,0,0,2,2360.79021011931,3639.07733185015,0,4643,1,1462,4.77677949914005,249,9.86682204316958,165,12.5275095327302,471,0,0,243,12,12
176339,2002,"Hamas","West Bank",35.331303,32.233931,1,1,1,"2002-03-28","2002-03-28",0,1,0,0,1,2432.67843418608,3754.12040650958,0,4644,1,333,2.87982122364974,64,3.35293261910965,167,14.3455374328996,472,0,0,243,13,13
176338,2002,"PIJ","Central district",34.863056,31.821111,1,1,1,"2002-03-29","2002-03-29",0,1,0,0,1,2396.41556948665,3698.34586698556,0,4645,1,1941,1.07060454105022,263,8.54758683018963,75,27.7136141364504,473,0,0,243,14,14
176336,2002,"Fatah","West Bank",35.195547,31.902561,1,1,1,"2002-03-29","2002-03-29",2,0,1,4,7,2426.91792583543,3713.8283613172,0,4645,0,622,0.101340092319333,271,0.427989289690231,91,5.27756970898963,473,0,0,243,14,14
176341,2002,"AMB","Haifa district",35.042181,32.420328,1,1,1,"2002-03-30","2002-03-30",1,2,0,0,3,2400.58818786664,3769.8260687795,0,4646,1,1504,1.09645714296994,201,1.75573677594002,6,28.6181604161602,474,0,0,243,15,15
176369,2002,"Fatah","West Bank",35.195547,31.902561,1,1,1,"2002-03-30","2002-03-30",2,0,0,0,2,2426.91783379201,3713.82826927378,0,4646,0,622,0.101340092319788,271,0.428173376530594,91,5.27738562214927,474,0,0,243,15,15
176365,2002,"Fatah","West Bank",35.195547,31.902561,1,1,1,"2002-03-30","2002-03-30",0,1,0,0,1,2426.9187692203,3713.82920470207,0,4646,0,622,0.101340092319788,271,0.426302519950241,91,5.27925647872962,474,0,0,243,15,15
176366,2002,"PNA","West Bank",35.195547,31.902561,1,1,1,"2002-03-30","2002-03-30",0,5,0,0,5,2426.91938507806,3713.82982055982,0,4646,0,622,0.101340092309783,271,0.425070804440566,91,5.2804881942393,474,0,0,243,15,15
176386,2002,"PNA","West Bank",35.195547,31.902561,1,1,1,"2002-03-31","2002-03-31",0,0,0,2,2,2426.91737006597,3713.82780554773,0,4647,1,622,0.101340092309783,271,0.429100828620449,91,5.27645817005941,475,0,0,244,14,-14
176387,2002,"PNA","West Bank",35.195547,31.902561,1,1,1,"2002-03-31","2002-03-31",0,0,0,0,0,2426.91806727965,3713.82850276141,0,4647,0,622,0.101340092309783,271,0.427706401259911,91,5.27785259741995,475,0,0,244,14,-14
176371,2002,"Fatah","West Bank",35.195547,31.902561,1,1,1,"2002-03-31","2002-03-31",0,0,0,2,2,2426.91918320416,3713.82961868592,0,4647,0,622,0.101340092309783,271,0.425474552239848,91,5.28008444644001,475,0,0,244,14,-14
176392,2002,"PNA","West Bank",34.975508,31.409636,1,1,1,"2002-04-01","2002-04-01",0,2,0,0,2,2416.26725388375,3653.60008809361,0,4648,1,1478,0.0781870281098236,272,11.8748116289498,100,26.2854164045702,476,0,0,244,13,-13
176401,2002,"PNA","West Bank",35.195547,31.902561,1,1,1,"2002-04-01","2002-04-01",0,2,1,1,4,2426.91633888517,3713.82677436694,0,4648,0,622,0.101340092319788,271,0.431163190210555,91,5.27439580846931,476,0,0,244,13,-13
176389,2002,"AMB","Jerusalem district",35.216667,31.783333,1,1,1,"2002-04-01","2002-04-01",0,1,0,0,1,2431.60577615567,3700.6529455917,0,4648,0,1144,0.168595837270004,134,6.97210162072997,20,5.26338664693048,476,0,0,244,13,-13
176423,2002,"PNA","West Bank",35.203762,31.704874,1,1,1,"2002-04-02","2002-04-02",0,1,0,0,1,2432.08195394164,3691.47693002944,0,4649,1,1387,0.0487220508898645,320,1.47278111899959,40,2.47156106334023,477,0,0,244,12,-12
176420,2002,"AMB","West Bank",35.300857,32.459433,1,1,1,"2002-04-03","2002-04-03",0,2,0,0,2,2424.65355411735,3779.19016078772,0,4650,1,866,0.149533610209801,245,1.12413165643011,101,28.2004893574199,478,0,0,244,11,-11
176412,2002,"PNA","West Bank",35.203762,31.704874,1,1,1,"2002-04-03","2002-04-03",0,1,1,0,2,2432.08155913094,3691.47653521874,0,4650,0,1387,0.0495116722900093,320,1.47357074039974,40,2.47156106334023,478,0,0,244,11,-11
176414,2002,"AMB","West Bank",35.203762,31.704874,1,1,1,"2002-04-03","2002-04-03",0,3,1,0,4,2432.08293202459,3691.47790811238,0,4650,0,1387,0.0467658850002408,320,1.47082495310997,40,2.47156106334978,478,0,0,244,11,-11
186155,2002,"AMB","West Bank",35.093796,31.529349,1,1,1,"2002-04-04","2002-04-04",1,0,0,0,1,2425.21337290706,3669.42813716659,0,4651,1,228,0.274078066639959,360,0.818432111810125,102,1.82096974108981,478,1,1,244,10,-10
186166,2002,"PNA","West Bank",35.3,32.461111,1,1,1,"2002-04-05","2002-04-05",0,3,0,3,6,2424.53466928041,3779.36624451863,0,4652,1,1346,0.0563683009499982,245,0.829163088580117,101,28.4954579252699,478,2,2,244,9,-9
186162,2002,"Hamas","West Bank",35.368611,32.322222,1,1,1,"2002-04-05","2002-04-05",0,6,0,0,6,2434.29426577853,3764.88150067095,0,4652,0,87,0.0588732847900246,15,0.368645824260511,101,8.34103405008955,478,2,2,244,9,-9
186170,2002,"PIJ","Gaza Strip",34.228889,31.316667,1,1,1,"2002-04-06","2002-04-06",1,2,0,0,3,2345.34244628422,3629.50612167223,0,4653,1,931,7.52039286929994,250,8.00884420372995,166,36.82960051493,478,3,3,244,8,-8
188347,2002,"AMB","West Bank",35.26362,32.219919,1,1,1,"2002-04-07","2002-04-07",0,1,0,0,1,2426.44674147716,3751.23417767245,0,4654,1,361,0.219864971600146,82,0.271270197300055,167,7.67398691641029,478,4,4,244,7,-7
188348,2002,"Hamas","West Bank",35.26362,32.219919,1,1,1,"2002-04-07","2002-04-07",0,1,0,0,1,2426.44748144602,3751.23491764132,0,4654,0,361,0.218385033870163,82,0.269790259570073,167,7.67398691641984,478,4,4,244,7,-7
188345,2002,"AMB","West Bank",35.26362,32.219919,1,1,1,"2002-04-07","2002-04-07",0,6,0,0,6,2426.44817510504,3751.23561130034,0,4654,0,361,0.216997715830075,82,0.268402941529985,167,7.67398691642029,478,4,4,244,7,-7
188349,2002,"PNA","West Bank",35.203762,31.704874,1,1,1,"2002-04-08","2002-04-08",0,1,0,0,1,2432.08189141098,3691.47686749878,0,4655,1,1387,0.0488471122102965,320,1.47290618032002,40,2.47156106334023,478,5,5,244,6,-6
188355,2002,"PIJ","West Bank",35.3,32.461111,1,1,1,"2002-04-09","2002-04-09",13,1,0,0,14,2424.53359383906,3779.36516907728,0,4656,1,1346,0.0585191836503327,245,0.829163088580117,101,28.4954579252699,478,6,6,244,5,-5
188359,2002,"Hamas","Haifa district",35,32.583333,1,1,2,"2002-04-10","2002-04-10",4,0,4,0,8,2392.90031633244,3787.55837463781,0,4657,1,1505,5.42866582996976,297,5.62890569389992,6,54.0383378086703,478,7,7,244,4,-4
188366,2002,"AMB","West Bank",35.093796,31.529349,1,1,1,"2002-04-10","2002-04-10",0,1,0,0,1,2425.2137991877,3669.42856344723,0,4657,0,228,0.274930627919275,360,0.818432111810125,102,1.82096974108981,478,7,7,244,4,-4
188384,2002,"PIJ","Gaza Strip",34.544839,31.5582,1,1,1,"2002-04-12","2002-04-12",1,1,1,0,3,2371.09750733308,3662.62016292395,0,4659,2,873,2.07164161701985,361,8.34208998248005,34,2.71098120840998,478,9,9,244,2,-2
188395,2002,"Hamas","West Bank",35.26362,32.219919,1,1,2,"2002-04-13","2002-04-13",0,1,0,0,1,2426.44728870674,3751.23472490203,0,4660,1,361,0.218770512440187,82,0.270175738140097,167,7.67398691640983,478,10,10,244,1,-1
188396,2002,"PNA","West Bank",35.203762,31.704874,1,1,1,"2002-04-13","2002-04-13",0,1,0,0,1,2432.08322534511,3691.47820143291,0,4660,0,1387,0.0461792439505189,320,1.47023831206025,40,2.47156106334023,478,10,10,244,1,-1
188402,2002,"PNA","Gaza Strip",34.36,31.401389,1,1,2,"2002-04-15","2002-04-15",0,1,0,0,1,2356.37605494975,3641.46742472997,0,4662,2,926,1.71013291914005,249,3.49452581005016,166,13.83468879166,478,12,12,244,1,1
188410,2002,"Hamas","West Bank",35.403725,32.237497,1,1,1,"2002-04-18","2002-04-18",0,3,0,0,3,2439.60381597374,3755.91493873647,0,4665,3,77,6.3636139506898,13,6.96993370570999,101,11.9980457893598,478,15,15,244,4,4
188413,2002,"PIJ","Gaza Strip",34.413322,31.482192,1,1,2,"2002-04-19","2002-04-19",0,2,0,0,2,2359.88710769785,3651.6087306627,0,4666,1,1518,1.92974232803999,275,4.33950582029001,166,2.07166183174968,478,16,16,244,5,5
188420,2002,"AMB","Gaza Strip",34.544839,31.5582,1,1,1,"2002-04-20","2002-04-20",1,1,0,0,2,2371.09819972547,3662.62085531635,0,4667,1,873,2.07302640180978,361,8.34208998249051,34,2.71236599319991,478,17,17,244,6,6
188422,2002,"Fatah","West Bank",35.074549,32.353349,1,1,1,"2002-04-21","2002-04-21",0,1,0,0,1,2405.20156160197,3762.82408756269,0,4668,1,760,0.318154683749981,198,0.558533101899684,6,24.1625192307397,478,18,18,244,7,7
188424,2002,"AMB","Gaza Strip",34.402939,31.439531,1,1,1,"2002-04-22","2002-04-22",0,2,0,0,2,2359.7662760744,3646.57133153936,0,4669,1,1680,0.606697942499977,249,4.99960212398992,165,6.05744388843004,478,19,19,244,8,8
188428,2002,"AMB","West Bank",35.093796,31.529349,1,1,1,"2002-04-22","2002-04-22",0,2,0,0,2,2425.21491480041,3669.42967905994,0,4669,0,228,0.277161853339749,360,0.818432111810125,102,1.82096974108981,478,19,19,244,8,8
188426,2002,"Hamas","West Bank",35.293889,32.271111,1,1,1,"2002-04-22","2002-04-22",1,2,0,0,3,2428.22591285623,3757.63684762525,0,4669,0,357,4.70247231086023,86,4.65371441374009,167,13.40945721872,478,19,19,244,8,8
188434,2002,"AMB","West Bank",35.257174,32.384696,1,1,1,"2002-04-24","2002-04-24",0,0,1,0,1,2422.12624712932,3769.85680420647,0,4671,2,121,1.10060827205007,20,6.17574233646019,101,21.3944397641999,478,21,21,245,7,-7
188436,2002,"Fatah","West Bank",35.203762,31.704874,1,1,1,"2002-04-24","2002-04-24",0,1,0,0,1,2432.0817083625,3691.4766844503,0,4671,0,1387,0.0492132091699204,320,1.47327227727965,40,2.47156106334023,478,21,21,245,7,-7
188438,2002,"PNA","West Bank",35.203762,31.704874,1,1,1,"2002-04-24","2002-04-24",0,1,0,0,1,2432.08260501395,3691.47758110174,0,4671,0,1387,0.0474199062805383,320,1.47147897439027,40,2.47156106335024,478,21,21,245,7,-7
188432,2002,"Fatah","West Bank",35.164167,31.516111,1,1,1,"2002-04-24","2002-04-24",0,2,0,0,2,2432.36881498754,3669.23803917597,0,4671,0,304,0.210333350460132,88,0.113573013150472,100,5.45409578157978,478,21,21,245,7,-7
188439,2002,"PNA","Gaza Strip",34.36,31.401389,1,1,2,"2002-04-25","2002-04-25",0,1,0,0,1,2356.37755697102,3641.46892675124,0,4672,1,926,1.71313696167999,249,3.49152176751022,166,13.8316847491201,479,21,-21,245,6,-6
188442,2002,"PNA","West Bank",35.066,31.569664,1,1,1,"2002-04-25","2002-04-25",0,1,0,0,1,2421.62501254996,3673.50040506586,0,4672,0,206,0.146539556590142,96,3.38720047988954,102,9.48159799745963,479,21,-21,245,6,-6
188440,2002,"Fatah","West Bank",35.093796,31.529349,1,1,1,"2002-04-25","2002-04-25",0,1,0,0,1,2425.21241196814,3669.42717622767,0,4672,0,228,0.272156188799272,360,0.818432111810125,102,1.82096974108981,479,21,-21,245,6,-6
188446,2002,"PFLP","West Bank",34.970631,32.189664,1,1,1,"2002-04-26","2002-04-26",0,1,0,0,1,2398.78552181014,3742.25912294082,0,4673,1,674,0.0394303506800497,177,0.257336837400089,6,2.85388063398022,479,20,-20,245,5,-5
188457,2002,"PNA","West Bank",35.093796,31.529349,1,1,1,"2002-04-29","2002-04-29",0,1,0,0,1,2425.21173141793,3669.42649567746,0,4676,3,228,0.2707950883796,360,0.818432111810125,102,1.82096974108981,479,17,-17,245,2,-2
188461,2002,"Hamas","West Bank",35.093796,31.529349,1,1,1,"2002-04-29","2002-04-29",0,1,0,3,4,2425.21458689665,3669.42935115618,0,4676,0,228,0.276506045819588,360,0.818432111810125,102,1.82096974108981,479,17,-17,245,2,-2
188458,2002,"AMB","West Bank",35.093796,31.529349,1,1,1,"2002-04-29","2002-04-29",0,1,0,0,1,2425.21494508868,3669.42970934821,0,4676,0,228,0.277222429879657,360,0.818432111810125,102,1.82096974108981,479,17,-17,245,2,-2
188459,2002,"AMB","West Bank",35.203762,31.704874,1,1,1,"2002-04-29","2002-04-29",0,0,0,1,1,2432.0823313384,3691.4773074262,0,4676,0,1387,0.0479672573706011,320,1.47202632548033,40,2.47156106334023,479,17,-17,245,2,-2
188467,2002,"PNA","West Bank",35.203762,31.704874,1,1,1,"2002-05-02","2002-05-02",0,1,0,0,1,2432.08222165204,3691.47719773984,0,4679,3,1387,0.0481866300901856,320,1.47224569819991,40,2.47156106334023,479,14,-14,245,1,1
188470,2002,"Hamas","West Bank",35.26362,32.219919,1,1,1,"2002-05-03","2002-05-03",0,1,0,0,1,2426.44659299381,3751.2340291891,0,4680,1,361,0.220161938299952,82,0.271567163999862,167,7.67398691640983,479,13,-13,245,2,2
188469,2002,"PNA","West Bank",35.26362,32.219919,1,1,1,"2002-05-03","2002-05-03",1,1,0,1,3,2426.44788098346,3751.23531717875,0,4680,0,361,0.217585959000189,82,0.268991184700099,167,7.67398691640983,479,13,-13,245,2,2
188472,2002,"PNA","Gaza Strip",34.293358,31.349291,1,1,2,"2002-05-04","2002-05-04",0,1,0,0,1,2350.96052834327,3634.35995429401,0,4681,1,1510,0.192583964119876,250,2.67090222096022,166,26.3576858340998,479,12,-12,245,3,3
188471,2002,"Fatah","West Bank",35.203762,31.704874,1,1,1,"2002-05-04","2002-05-04",0,1,0,0,1,2432.08599857944,3691.48097466724,0,4681,0,1387,0.0406327752903053,320,1.46469184340003,40,2.47156106334023,479,12,-12,245,3,3
188476,2002,"PIJ","Southern district",34.399444,31.374167,1,1,2,"2002-05-06","2002-05-06",0,2,0,0,2,2360.79270599794,3639.07982772878,0,4683,2,1462,4.7767794991405,249,9.86682204317003,165,12.5225177754701,479,10,-10,245,5,5
188477,2002,"Hamas","Gaza Strip",34.473611,31.474722,1,1,2,"2002-05-06","2002-05-06",0,2,0,0,2,2365.91976008097,3651.84430758381,0,4683,0,1650,1.95940374909969,288,4.53528771743004,165,5.36901616258956,479,10,-10,245,5,5
188485,2002,"Fatah","West Bank",35.195547,31.902561,1,1,1,"2002-05-16","2002-05-16",0,1,0,0,1,2426.91778937318,3713.82822485495,0,4693,10,622,0.101340092319788,271,0.428262214190454,91,5.27729678448941,479,0,0,246,3,3
188496,2002,"PIJ","West Bank",35.227656,32.508125,1,1,2,"2002-05-22","2002-05-22",0,1,0,0,1,2416.49961471012,3783.32753701069,0,4699,6,132,0.224197959529647,28,0.615104551910008,110,35.9820322262299,480,5,5,247,1,-1
188495,2002,"AMB","West Bank",35.286583,32.206406,1,1,1,"2002-05-22","2002-05-22",0,3,1,0,4,2428.96979966394,3750.13325923342,0,4699,0,1426,0.190173719659924,76,2.58132304491983,167,6.6497556346003,480,5,5,247,1,-1
188499,2002,"AMB","West Bank",35.059259,32.318469,1,1,1,"2002-05-24","2002-05-24",1,0,0,0,1,2404.50175974137,3758.57081867372,0,4701,2,754,0.321901660509411,199,0.315197790760067,6,19.2094484811701,480,7,7,247,1,1
188505,2002,"Hamas","West Bank",35.300857,32.459433,1,1,1,"2002-05-28","2002-05-28",0,1,0,0,1,2424.65420004455,3779.19080671492,0,4705,4,866,0.149533610209801,245,1.12413165643011,101,28.2004893574199,480,11,11,247,5,5
190384,2002,"AMB","West Bank",35.26362,32.219919,1,1,2,"2002-05-28","2002-05-28",0,1,0,0,1,2426.44778592061,3751.2352221159,0,4705,0,361,0.21777608470029,82,0.269181310400199,167,7.67398691640983,480,11,11,247,5,5
190579,2002,"Fatah","West Bank",35.195547,31.902561,1,1,1,"2002-06-06","2002-06-06",0,1,0,0,1,2426.91850445836,3713.82893994013,0,4714,9,622,0.101340092319788,271,0.426832043830018,91,5.27872695484984,480,20,20,248,6,-6
190615,2002,"Fatah","West Bank",35.222222,32.323889,1,1,1,"2002-06-07","2002-06-07",0,1,0,0,1,2420.1168921661,3762.27434436378,0,4715,1,104,0.0823124861999531,79,3.96027549978999,104,14.8543141545206,480,21,21,248,5,-5
190585,2002,"Hamas","Southern district",34.3414,31.2373,1,1,2,"2002-06-08","2002-06-08",0,3,0,0,3,2357.96985090961,3622.48108191901,0,4716,1,935,7.29362458902006,250,16.2172927203796,166,31.2272356427598,480,22,22,248,4,-4
190584,2002,"PIJ","Gaza Strip",34.489167,31.573889,1,1,2,"2002-06-08","2002-06-08",0,2,0,0,2,2365.34926081656,3663.40047316366,0,4716,0,1379,2.64901247047965,289,6.76414048730021,35,6.4712072009097,480,22,22,248,4,-4
190583,2002,"Hamas","West Bank",35.101442,31.60919,1,1,1,"2002-06-08","2002-06-08",0,1,0,0,1,2424.21666235576,3678.66238710232,0,4716,0,174,1.46144690066058,314,2.58221750972052,38,12.0121757807101,480,22,22,248,4,-4
190626,2002,"Hamas","Gaza Strip",34.473611,31.474722,1,1,1,"2002-06-11","2002-06-11",0,1,0,0,1,2365.91942728366,3651.8439747865,0,4719,3,1650,1.95940374909969,288,4.53528771743004,165,5.36835056796963,480,25,25,248,1,-1
190631,2002,"Hamas","Gaza Strip",34.489167,31.573889,1,1,2,"2002-06-15","2002-06-15",2,1,0,0,3,2365.34571183349,3663.39692418059,0,4723,4,1379,2.64901247047965,289,6.75704252115975,35,6.4712072009097,480,29,29,248,3,3
190639,2002,"AMB","West Bank",35.166442,31.692742,1,1,1,"2002-06-17","2002-06-17",0,1,0,0,1,2428.71913968749,3689.39672142372,0,4725,2,17,0.827044269920407,9,0.456273966539811,107,1.50948582239971,481,30,-30,248,5,5
190642,2002,"PIJ","West Bank",35.093796,31.529349,1,1,1,"2002-06-18","2002-06-18",0,1,0,0,1,2425.212898811,3669.42766307053,0,4726,1,228,0.273129874519327,360,0.818432111810125,102,1.82096974108981,481,29,-29,248,6,6
190651,2002,"Fatah","West Bank",35.208155,31.862889,1,1,1,"2002-06-19","2002-06-19",2,1,0,0,3,2429.02035272102,3709.55042214319,0,4727,1,451,0.0299526568596775,165,1.43320263435999,89,3.88707200064982,481,28,-28,248,7,7
190661,2002,"PFLP","West Bank",35.308333,32.174167,1,1,1,"2002-06-20","2002-06-20",0,2,0,0,2,2431.79828686367,3746.88040226771,0,4728,1,328,2.78669060677976,81,3.22322335157969,167,6.22538586861992,481,27,-27,248,8,8
190674,2002,"PNA","West Bank",35.028628,32.310367,1,1,1,"2002-06-23","2002-06-23",0,1,0,0,1,2401.72341053962,3757.07191595614,0,4731,3,1139,0.0862942492799448,204,0.480087154309786,6,14.9321965618401,481,24,-24,248,11,11
190672,2002,"PNA","West Bank",35.235272,32.486486,1,1,1,"2002-06-23","2002-06-23",0,1,0,0,1,2417.72089459108,3781.01246311005,0,4731,0,124,0.0566416740398381,242,0.458157591659983,104,32.6477346203096,481,24,-24,248,11,11
190675,2002,"Hamas","Gaza Strip",34.243439,31.296999,1,1,2,"2002-06-24","2002-06-24",0,2,0,4,6,2347.16721533994,3627.52728211363,0,4732,1,931,3.71678425497976,250,8.16291470661008,166,36.9836710178101,481,23,-23,248,12,12
190677,2002,"PIJ","Gaza Strip",34.473611,31.474722,1,1,2,"2002-06-25","2002-06-25",0,1,0,0,1,2365.91830784313,3651.84285534597,0,4733,1,1650,1.95940374910015,288,4.53528771743049,165,5.36611168690979,481,22,-22,248,13,13
190676,2002,"Fatah","West Bank",35.093796,31.529349,1,1,1,"2002-06-25","2002-06-25",0,4,0,0,4,2425.21418898543,3669.42895324496,0,4733,0,228,0.275710223379974,360,0.818432111810125,102,1.82096974108981,481,22,-22,248,13,13
190682,2002,"Hamas","West Bank",35.26362,32.219919,1,1,1,"2002-06-30","2002-06-30",0,2,0,0,2,2426.4458093093,3751.23324550459,0,4738,5,361,0.221729307320402,82,0.273134533020311,167,7.67398691640983,481,17,-17,249,11,-11
